RequestNumber,Index Name,Date,TotalReturnsIndex,NTR_Value
TRI63913928588727175600,Nifty 50,2014-02-25,8077.85,7764.96
TRI63913928588727175600,Nifty 50,2014-02-26,8128.29,7813.45
TRI63913928588727175600,Nifty 50,2014-02-28,8178.01,7861.23
TRI63913928588727175600,Nifty 50,2014-03-03,8105.73,7791.76
TRI63913928588727175600,Nifty 50,2014-03-04,8206.23,7888.39
TRI63913928588727175600,Nifty 50,2014-03-05,8246.22,7926.84
TRI63913928588727175600,Nifty 50,2014-03-06,8340.71,8017.68
TRI63913928588727175600,Nifty 50,2014-03-07,8504.22,8174.86
TRI63913928588727175600,Nifty 50,2014-03-10,8518.03,8188.12
TRI63913928588727175600,Nifty 50,2014-03-11,8486.39,8157.76
TRI63913928588727175600,Nifty 50,2014-03-12,8492.91,8164.03
TRI63913928588727175600,Nifty 50,2014-03-13,8461.93,8134.25
TRI63913928588727175600,Nifty 50,2014-03-14,8476.35,8148.12
TRI63913928588727175600,Nifty 50,2014-03-18,8492.62,8163.75
TRI63913928588727175600,Nifty 50,2014-03-19,8502.28,8173.03
TRI63913928588727175600,Nifty 50,2014-03-20,8448.89,8121.71
TRI63913928588727175600,Nifty 50,2014-03-21,8462.06,8134.37
TRI63913928588727175600,Nifty 50,2014-03-22,8464.28,8136.52
TRI63913928588727175600,Nifty 50,2014-03-24,8580.26,8248.02
TRI63913928588727175600,Nifty 50,2014-03-25,8588.44,8255.89
TRI63913928588727175600,Nifty 50,2014-03-26,8603.63,8270.48
TRI63913928588727175600,Nifty 50,2014-03-27,8658.46,8323.28
TRI63913928588727175600,Nifty 50,2014-03-28,8729.05,8391.14
TRI63913928588727175600,Nifty 50,2014-03-31,8739.91,8401.58
TRI63913928588727175600,Nifty 50,2014-04-01,8761.86,8422.67
TRI63913928588727175600,Nifty 50,2014-04-02,8802.95,8462.17
TRI63913928588727175600,Nifty 50,2014-04-03,8781.47,8441.53
TRI63913928588727175600,Nifty 50,2014-04-04,8727.03,8389.2
TRI63913928588727175600,Nifty 50,2014-04-07,8727.98,8390.11
TRI63913928588727175600,Nifty 50,2014-04-09,8859.81,8516.83
TRI63913928588727175600,Nifty 50,2014-04-10,8860.09,8517.1
TRI63913928588727175600,Nifty 50,2014-04-11,8833.88,8491.91
TRI63913928588727175600,Nifty 50,2014-04-15,8777.57,8437.77
TRI63913928588727175600,Nifty 50,2014-04-16,8702.22,8365.35
TRI63913928589695782700,Nifty 50,2014-04-17,8837.92,8495.79
TRI63913928589695782700,Nifty 50,2014-04-21,8887.78,8543.73
TRI63913928589695782700,Nifty 50,2014-04-22,8885.09,8541.15
TRI63913928589695782700,Nifty 50,2014-04-23,8918.3,8573.07
TRI63913928589695782700,Nifty 50,2014-04-25,8842.62,8500.32
TRI63913928589695782700,Nifty 50,2014-04-28,8814.59,8473.38
TRI63913928589695782700,Nifty 50,2014-04-29,8754.65,8415.75
TRI63913928589695782700,Nifty 50,2014-04-30,8730.05,8392.11
TRI63913928589695782700,Nifty 50,2014-05-02,8727.93,8390.07
TRI63913928589695782700,Nifty 50,2014-05-05,8733.92,8395.83
TRI63913928589695782700,Nifty 50,2014-05-06,8754.69,8415.79
TRI63913928589695782700,Nifty 50,2014-05-07,8672.88,8337.15
TRI63913928589695782700,Nifty 50,2014-05-08,8682.37,8346.27
TRI63913928589695782700,Nifty 50,2014-05-09,8941.77,8595.64
TRI63913928589695782700,Nifty 50,2014-05-12,9144.41,8790.43
TRI63913928589695782700,Nifty 50,2014-05-13,9267.61,8908.86
TRI63913928589695782700,Nifty 50,2014-05-14,9267.61,8908.86
TRI63913928589695782700,Nifty 50,2014-05-15,9286.39,8926.92
TRI63913928589695782700,Nifty 50,2014-05-16,9395.18,9031.68
TRI63913928589695782700,Nifty 50,2014-05-19,9474.16,9107.6
TRI63913928589695782700,Nifty 50,2014-05-20,9489.73,9122.57
TRI63913928589695782700,Nifty 50,2014-05-21,9460.28,9094.26
TRI63913928589695782700,Nifty 50,2014-05-22,9490.91,9123.71
TRI63913928589695782700,Nifty 50,2014-05-23,9609.25,9237.46
TRI63913928589695782700,Nifty 50,2014-05-26,9598.75,9227.37
TRI63913928589695782700,Nifty 50,2014-05-27,9545.2,9175.9
TRI63913928589695782700,Nifty 50,2014-05-28,9560.4,9190.5
TRI63913928589695782700,Nifty 50,2014-05-29,9445.23,9080.07
TRI63913928589695782700,Nifty 50,2014-05-30,9437.81,9072.94
TRI63913928589695782700,Nifty 50,2014-06-02,9610.85,9239.29
TRI63913928589695782700,Nifty 50,2014-06-03,9690.44,9316.2
TRI63913928589695782700,Nifty 50,2014-06-04,9672.68,9299.12
TRI63913928589695782700,Nifty 50,2014-06-05,9778.32,9401.14
TRI63913928589695782700,Nifty 50,2014-06-06,9924.43,9541.73
TRI63913928589695782700,Nifty 50,2014-06-09,10017.59,9631.29
TRI63913928589695782700,Nifty 50,2014-06-10,10019.94,9633.56
TRI63913928589695782700,Nifty 50,2014-06-11,9982.86,9597.96
TRI63913928589695782700,Nifty 50,2014-06-12,10015.59,9629.53
TRI63913928589695782700,Nifty 50,2014-06-13,9874.46,9493.85
TRI63913928589695782700,Nifty 50,2014-06-16,9864.29,9484.11
TRI63913928589695782700,Nifty 50,2014-06-17,9992.78,9607.64
TRI63913928589695782700,Nifty 50,2014-06-18,9896.55,9515.11
TRI63913928589695782700,Nifty 50,2014-06-19,9873.61,9493.07
TRI63913928589695782700,Nifty 50,2014-06-20,9835.35,9456.27
TRI63913928589695782700,Nifty 50,2014-06-23,9811.62,9433.46
TRI63913928589695782700,Nifty 50,2014-06-24,9925.34,9542.81
TRI63913928589695782700,Nifty 50,2014-06-25,9911.03,9529.05
TRI63913928589695782700,Nifty 50,2014-06-26,9811.48,9433.32
TRI63913928589695782700,Nifty 50,2014-06-27,9831.9,9452.96
TRI63913928589695782700,Nifty 50,2014-06-30,9966.14,9582.03
TRI63913928589695782700,Nifty 50,2014-07-01,9996.74,9611.45
TRI63913928589695782700,Nifty 50,2014-07-02,10115.19,9725.33
TRI63913928589695782700,Nifty 50,2014-07-03,10105.89,9716.56
TRI63913928589695782700,Nifty 50,2014-07-04,10161.42,9770.23
TRI63913928589695782700,Nifty 50,2014-07-07,10208.02,9815.03
TRI63913928589695782700,Nifty 50,2014-07-08,9993.08,9608.38
TRI63913928589695782700,Nifty 50,2014-07-09,9945.17,9562.39
TRI63913928589695782700,Nifty 50,2014-07-10,9922.6,9540.68
TRI63913928589695782700,Nifty 50,2014-07-11,9781.62,9405.16
TRI63913928589695782700,Nifty 50,2014-07-14,9776.46,9400.27
TRI63913928589695782700,Nifty 50,2014-07-15,9871.51,9491.68
TRI63913928590680270600,Nifty 50,2014-07-16,9999.71,9614.95
TRI63913928590680270600,Nifty 50,2014-07-17,10023.67,9638.09
TRI63913928590680270600,Nifty 50,2014-07-18,10054.4,9667.65
TRI63913928590680270600,Nifty 50,2014-07-21,10082.28,9694.49
TRI63913928590680270600,Nifty 50,2014-07-22,10191.98,9799.98
TRI63913928590680270600,Nifty 50,2014-07-23,10229.29,9835.86
TRI63913928590680270600,Nifty 50,2014-07-24,10275.33,9880.15
TRI63913928590680270600,Nifty 50,2014-07-25,10223.52,9830.37
TRI63913928590680270600,Nifty 50,2014-07-28,10175.95,9784.91
TRI63913928590680270600,Nifty 50,2014-07-30,10232.41,9839.21
TRI63913928590680270600,Nifty 50,2014-07-31,10140.34,9750.68
TRI63913928590680270600,Nifty 50,2014-08-01,9984.48,9600.82
TRI63913928590680270600,Nifty 50,2014-08-04,10090.88,9703.12
TRI63913928590680270600,Nifty 50,2014-08-05,10174.47,9783.54
TRI63913928590680270600,Nifty 50,2014-08-06,10076.95,9689.77
TRI63913928590680270600,Nifty 50,2014-08-07,10046.98,9660.95
TRI63913928590680270600,Nifty 50,2014-08-08,9942.03,9560.08
TRI63913928590680270600,Nifty 50,2014-08-11,10017.44,9632.59
TRI63913928590680270600,Nifty 50,2014-08-12,10150.24,9760.28
TRI63913928590680270600,Nifty 50,2014-08-13,10171.22,9780.64
TRI63913928590680270600,Nifty 50,2014-08-14,10239.76,9846.54
TRI63913928590680270600,Nifty 50,2014-08-18,10348.22,9950.84
TRI63913928590680270600,Nifty 50,2014-08-19,10379.05,9980.5
TRI63913928590680270600,Nifty 50,2014-08-20,10350.28,9952.85
TRI63913928590680270600,Nifty 50,2014-08-21,10372.44,9974.2
TRI63913928590680270600,Nifty 50,2014-08-22,10401.48,10002.14
TRI63913928590680270600,Nifty 50,2014-08-25,10392.41,9993.4
TRI63913928590680270600,Nifty 50,2014-08-26,10390.39,9991.47
TRI63913928590680270600,Nifty 50,2014-08-27,10432.78,10032.28
TRI63913928590680270600,Nifty 50,2014-08-28,10456.85,10055.43
TRI63913928590680270600,Nifty 50,2014-09-01,10553.26,10148.14
TRI63913928590680270600,Nifty 50,2014-09-02,10626.05,10218.13
TRI63913928590680270600,Nifty 50,2014-09-03,10667.5,10258.0
TRI63913928590680270600,Nifty 50,2014-09-04,10643.88,10235.31
TRI63913928590680270600,Nifty 50,2014-09-05,10633.24,10225.12
TRI63913928590680270600,Nifty 50,2014-09-08,10748.49,10335.99
TRI63913928590680270600,Nifty 50,2014-09-09,10720.95,10309.5
TRI63913928590680270600,Nifty 50,2014-09-10,10643.54,10235.07
TRI63913928590680270600,Nifty 50,2014-09-11,10632.96,10224.91
TRI63913928590680270600,Nifty 50,2014-09-12,10658.96,10249.91
TRI63913928590680270600,Nifty 50,2014-09-15,10575.5,10169.65
TRI63913928590680270600,Nifty 50,2014-09-16,10432.03,10031.69
TRI63913928590680270600,Nifty 50,2014-09-17,10488.05,10085.56
TRI63913928590680270600,Nifty 50,2014-09-18,10671.16,10261.65
TRI63913928590680270600,Nifty 50,2014-09-19,10679.98,10270.12
TRI63913928590680270600,Nifty 50,2014-09-22,10713.74,10302.63
TRI63913928590680270600,Nifty 50,2014-09-23,10544.42,10139.81
TRI63913928590680270600,Nifty 50,2014-09-24,10524.5,10120.65
TRI63913928590680270600,Nifty 50,2014-09-25,10405.39,10006.11
TRI63913928590680270600,Nifty 50,2014-09-26,10480.36,10078.2
TRI63913928590680270600,Nifty 50,2014-09-29,10467.25,10065.6
TRI63913928590680270600,Nifty 50,2014-09-30,10475.04,10073.09
TRI63913928590680270600,Nifty 50,2014-10-01,10449.7,10048.72
TRI63913928590680270600,Nifty 50,2014-10-07,10327.23,9930.95
TRI63913928590680270600,Nifty 50,2014-10-08,10314.44,9918.64
TRI63913928590680270600,Nifty 50,2014-10-09,10469.45,10067.71
TRI63913928590680270600,Nifty 50,2014-10-10,10337.14,9940.49
TRI63913928590680270600,Nifty 50,2014-10-13,10369.11,9971.23
TRI63913928591633310000,Nifty 50,2014-10-14,10342.43,9945.57
TRI63913928591633310000,Nifty 50,2014-10-16,10194.41,9803.39
TRI63913928591633310000,Nifty 50,2014-10-17,10235.83,9843.22
TRI63913928591633310000,Nifty 50,2014-10-20,10367.03,9969.39
TRI63913928591633310000,Nifty 50,2014-10-21,10431.1,10031.02
TRI63913928591633310000,Nifty 50,2014-10-22,10520.79,10117.28
TRI63913928591633310000,Nifty 50,2014-10-23,10545.31,10140.85
TRI63913928591633310000,Nifty 50,2014-10-27,10515.22,10111.91
TRI63913928591633310000,Nifty 50,2014-10-28,10562.48,10157.36
TRI63913928591633310000,Nifty 50,2014-10-29,10645.96,10237.67
TRI63913928591633310000,Nifty 50,2014-10-30,10749.57,10337.31
TRI63913928591633310000,Nifty 50,2014-10-31,10952.14,10532.16
TRI63913928591633310000,Nifty 50,2014-11-03,10955.32,10535.24
TRI63913928591633310000,Nifty 50,2014-11-05,10973.95,10553.16
TRI63913928591633310000,Nifty 50,2014-11-07,10972.24,10551.51
TRI63913928591633310000,Nifty 50,2014-11-10,10981.77,10560.68
TRI63913928591633310000,Nifty 50,2014-11-11,11006.04,10584.01
TRI63913928591633310000,Nifty 50,2014-11-12,11033.19,10610.12
TRI63913928591633310000,Nifty 50,2014-11-13,11000.37,10578.59
TRI63913928591633310000,Nifty 50,2014-11-14,11042.61,10619.21
TRI63913928591633310000,Nifty 50,2014-11-17,11096.32,10670.86
TRI63913928591633310000,Nifty 50,2014-11-18,11089.98,10664.76
TRI63913928591633310000,Nifty 50,2014-11-19,11032.59,10609.58
TRI63913928591633310000,Nifty 50,2014-11-20,11058.39,10634.38
TRI63913928591633310000,Nifty 50,2014-11-21,11157.68,10729.87
TRI63913928591633310000,Nifty 50,2014-11-24,11227.19,10796.71
TRI63913928591633310000,Nifty 50,2014-11-25,11138.95,10711.86
TRI63913928591633310000,Nifty 50,2014-11-26,11155.59,10727.86
TRI63913928591633310000,Nifty 50,2014-11-27,11179.89,10751.22
TRI63913928591633310000,Nifty 50,2014-11-28,11303.65,10870.24
TRI63913928591633310000,Nifty 50,2014-12-01,11261.08,10829.3
TRI63913928591633310000,Nifty 50,2014-12-02,11219.98,10738.32
TRI63913928591633310000,Nifty 50,2014-12-03,11237.05,10754.66
TRI63913928591633310000,Nifty 50,2014-12-04,11272.28,10788.38
TRI63913928591633310000,Nifty 50,2014-12-05,11237.89,10755.46
TRI63913928591633310000,Nifty 50,2014-12-08,11106.22,10629.44
TRI63913928591633310000,Nifty 50,2014-12-09,10977.83,10506.56
TRI63913928591633310000,Nifty 50,2014-12-10,10997.53,10525.42
TRI63913928591633310000,Nifty 50,2014-12-11,10914.91,10446.35
TRI63913928591633310000,Nifty 50,2014-12-12,10824.36,10359.68
TRI63913928591633310000,Nifty 50,2014-12-15,10818.45,10354.03
TRI63913928591633310000,Nifty 50,2014-12-16,10620.96,10165.13
TRI63913928591633310000,Nifty 50,2014-12-17,10571.25,10117.55
TRI63913928591633310000,Nifty 50,2014-12-18,10741.73,10280.72
TRI63913928591633310000,Nifty 50,2014-12-19,10828.45,10363.71
TRI63913928591633310000,Nifty 50,2014-12-22,10958.56,10488.24
TRI63913928591633310000,Nifty 50,2014-12-23,10883.52,10416.42
TRI63913928591633310000,Nifty 50,2014-12-24,10761.16,10299.32
TRI63913928591633310000,Nifty 50,2014-12-26,10796.22,10332.87
TRI63913928591633310000,Nifty 50,2014-12-29,10856.23,10390.3
TRI63913928591633310000,Nifty 50,2014-12-30,10858.82,10392.78
TRI63913928591633310000,Nifty 50,2014-12-31,10904.18,10436.19
TRI63913928591633310000,Nifty 50,2015-01-01,10905.87,10437.81
TRI63913928591633310000,Nifty 50,2015-01-02,11052.57,10578.22
TRI63913928591633310000,Nifty 50,2015-01-05,11030.18,10556.78
TRI63913928591633310000,Nifty 50,2015-01-06,10699.62,10240.41
TRI63913928591633310000,Nifty 50,2015-01-07,10666.38,10208.6
TRI63913928591633310000,Nifty 50,2015-01-08,10840.84,10375.57
TRI63913928591633310000,Nifty 50,2015-01-09,10906.56,10438.47
TRI63913928592633324300,Nifty 50,2015-01-12,10957.22,10486.95
TRI63913928592633324300,Nifty 50,2015-01-13,10926.16,10457.23
TRI63913928592633324300,Nifty 50,2015-01-14,10897.36,10429.66
TRI63913928592633324300,Nifty 50,2015-01-15,11182.52,10702.59
TRI63913928592633324300,Nifty 50,2015-01-16,11208.42,10727.37
TRI63913928592633324300,Nifty 50,2015-01-19,11257.01,10773.88
TRI63913928592633324300,Nifty 50,2015-01-20,11447.77,10956.45
TRI63913928592633324300,Nifty 50,2015-01-21,11492.4,10999.17
TRI63913928592633324300,Nifty 50,2015-01-22,11535.32,11040.28
TRI63913928592633324300,Nifty 50,2015-01-23,11633.06,11133.84
TRI63913928592633324300,Nifty 50,2015-01-27,11732.39,11228.93
TRI63913928592633324300,Nifty 50,2015-01-28,11737.42,11233.74
TRI63913928592633324300,Nifty 50,2015-01-29,11787.53,11281.71
TRI63913928592633324300,Nifty 50,2015-01-30,11598.64,11100.92
TRI63913928592633324300,Nifty 50,2015-02-02,11583.49,11086.43
TRI63913928592633324300,Nifty 50,2015-02-03,11529.72,11034.96
TRI63913928592633324300,Nifty 50,2015-02-04,11487.57,10994.67
TRI63913928592633324300,Nifty 50,2015-02-05,11471.77,10979.55
TRI63913928592633324300,Nifty 50,2015-02-06,11405.06,10915.7
TRI63913928592633324300,Nifty 50,2015-02-09,11227.7,10745.94
TRI63913928592633324300,Nifty 50,2015-02-10,11279.29,10795.32
TRI63913928592633324300,Nifty 50,2015-02-11,11360.75,10873.29
TRI63913928592633324300,Nifty 50,2015-02-12,11471.52,10979.31
TRI63913928592633324300,Nifty 50,2015-02-13,11595.25,11097.73
TRI63913928592633324300,Nifty 50,2015-02-16,11600.46,11102.72
TRI63913928592633324300,Nifty 50,2015-02-18,11680.18,11179.06
TRI63913928592633324300,Nifty 50,2015-02-19,11714.65,11212.05
TRI63913928592633324300,Nifty 50,2015-02-20,11633.41,11134.3
TRI63913928592633324300,Nifty 50,2015-02-23,11529.79,11035.13
TRI63913928592633324300,Nifty 50,2015-02-24,11539.22,11044.15
TRI63913928592633324300,Nifty 50,2015-02-25,11546.02,11050.65
TRI63913928592633324300,Nifty 50,2015-02-26,11436.2,10945.55
TRI63913928592633324300,Nifty 50,2015-02-27,11647.9,11148.16
TRI63913928592633324300,Nifty 50,2015-02-28,11723.28,11220.31
TRI63913928592633324300,Nifty 50,2015-03-02,11796.73,11290.66
TRI63913928592633324300,Nifty 50,2015-03-03,11856.58,11348.28
TRI63913928592633324300,Nifty 50,2015-03-04,11759.58,11255.44
TRI63913928592633324300,Nifty 50,2015-03-05,11779.43,11274.43
TRI63913928592633324300,Nifty 50,2015-03-09,11541.34,11046.57
TRI63913928592633324300,Nifty 50,2015-03-10,11482.4,10990.16
TRI63913928592633324300,Nifty 50,2015-03-11,11466.5,10974.93
TRI63913928592633324300,Nifty 50,2015-03-12,11567.25,11071.39
TRI63913928592633324300,Nifty 50,2015-03-13,11398.21,10909.6
TRI63913928592633324300,Nifty 50,2015-03-16,11378.97,10891.18
TRI63913928592633324300,Nifty 50,2015-03-17,11497.78,11004.9
TRI63913928592633324300,Nifty 50,2015-03-18,11448.46,10957.69
TRI63913928592633324300,Nifty 50,2015-03-19,11380.91,10869.65
TRI63913928592633324300,Nifty 50,2015-03-20,11304.37,10796.89
TRI63913928592633324300,Nifty 50,2015-03-23,11277.98,10771.68
TRI63913928592633324300,Nifty 50,2015-03-24,11269.62,10763.8
TRI63913928592633324300,Nifty 50,2015-03-25,11254.51,10749.41
TRI63913928592633324300,Nifty 50,2015-03-26,11005.59,10511.66
TRI63913928592633324300,Nifty 50,2015-03-27,11004.63,10510.74
TRI63913928592633324300,Nifty 50,2015-03-30,11203.71,10700.88
TRI63913928592633324300,Nifty 50,2015-03-31,11201.99,10699.24
TRI63913928592633324300,Nifty 50,2015-04-01,11327.63,10819.24
TRI63913928592633324300,Nifty 50,2015-04-06,11424.83,10912.08
TRI63913928592633324300,Nifty 50,2015-04-07,11425.33,10912.56
TRI63913928592633324300,Nifty 50,2015-04-08,11496.74,10980.77
TRI63913928592633324300,Nifty 50,2015-04-09,11581.01,11061.25
TRI63913928592633324300,Nifty 50,2015-04-10,11583.75,11063.87
TRI63913928593945844600,Nifty 50,2015-04-13,11654.49,11131.44
TRI63913928593945844600,Nifty 50,2015-04-15,11543.96,11025.87
TRI63913928593945844600,Nifty 50,2015-04-16,11486.56,10971.04
TRI63913928593945844600,Nifty 50,2015-04-17,11353.68,10844.13
TRI63913928593945844600,Nifty 50,2015-04-20,11145.37,10645.16
TRI63913928593945844600,Nifty 50,2015-04-21,11052.56,10556.52
TRI63913928593945844600,Nifty 50,2015-04-22,11121.12,10622.0
TRI63913928593945844600,Nifty 50,2015-04-23,11079.67,10582.41
TRI63913928593945844600,Nifty 50,2015-04-24,10957.58,10465.83
TRI63913928593945844600,Nifty 50,2015-04-27,10836.88,10350.55
TRI63913928593945844600,Nifty 50,2015-04-28,10931.63,10441.04
TRI63913928593945844600,Nifty 50,2015-04-29,10871.15,10383.28
TRI63913928593945844600,Nifty 50,2015-04-30,10794.27,10309.85
TRI63913928593945844600,Nifty 50,2015-05-04,10992.81,10499.47
TRI63913928593945844600,Nifty 50,2015-05-05,10983.33,10490.43
TRI63913928593945844600,Nifty 50,2015-05-06,10682.81,10203.39
TRI63913928593945844600,Nifty 50,2015-05-07,10630.43,10153.36
TRI63913928593945844600,Nifty 50,2015-05-08,10812.25,10327.24
TRI63913928593945844600,Nifty 50,2015-05-11,10988.82,10495.88
TRI63913928593945844600,Nifty 50,2015-05-12,10727.03,10245.84
TRI63913928593945844600,Nifty 50,2015-05-13,10870.3,10382.68
TRI63913928593945844600,Nifty 50,2015-05-14,10855.42,10368.47
TRI63913928593945844600,Nifty 50,2015-05-15,10905.75,10416.55
TRI63913928593945844600,Nifty 50,2015-05-18,11052.7,10556.9
TRI63913928593945844600,Nifty 50,2015-05-19,11042.12,10546.79
TRI63913928593945844600,Nifty 50,2015-05-20,11118.14,10619.41
TRI63913928593945844600,Nifty 50,2015-05-21,11116.0,10617.4
TRI63913928593945844600,Nifty 50,2015-05-22,11166.12,10665.27
TRI63913928593945844600,Nifty 50,2015-05-25,11049.0,10553.4
TRI63913928593945844600,Nifty 50,2015-05-26,11008.25,10514.48
TRI63913928593945844600,Nifty 50,2015-05-27,11001.96,10508.48
TRI63913928593945844600,Nifty 50,2015-05-28,10984.45,10491.89
TRI63913928593945844600,Nifty 50,2015-05-29,11135.85,10636.5
TRI63913928593945844600,Nifty 50,2015-06-01,11136.64,10637.3
TRI63913928593945844600,Nifty 50,2015-06-02,10876.52,10388.85
TRI63913928593945844600,Nifty 50,2015-06-03,10752.52,10270.84
TRI63913928593945844600,Nifty 50,2015-06-04,10754.83,10273.42
TRI63913928593945844600,Nifty 50,2015-06-05,10737.17,10256.7
TRI63913928593945844600,Nifty 50,2015-06-08,10643.82,10167.53
TRI63913928593945844600,Nifty 50,2015-06-09,10615.01,10140.01
TRI63913928593945844600,Nifty 50,2015-06-10,10750.07,10269.02
TRI63913928593945844600,Nifty 50,2015-06-11,10539.53,10067.9
TRI63913928593945844600,Nifty 50,2015-06-12,10562.76,10090.1
TRI63913928593945844600,Nifty 50,2015-06-15,10612.12,10089.07
TRI63913928593945844600,Nifty 50,2015-06-16,10657.23,10132.0
TRI63913928593945844600,Nifty 50,2015-06-17,10715.85,10187.72
TRI63913928593945844600,Nifty 50,2015-06-18,10825.96,10292.42
TRI63913928593945844600,Nifty 50,2015-06-19,10894.44,10357.62
TRI63913928593945844600,Nifty 50,2015-06-22,11064.89,10519.7
TRI63913928593945844600,Nifty 50,2015-06-23,11102.6,10555.55
TRI63913928593945844600,Nifty 50,2015-06-24,11075.71,10530.01
TRI63913928593945844600,Nifty 50,2015-06-25,11124.95,10576.82
TRI63913928593945844600,Nifty 50,2015-06-26,11102.52,10555.5
TRI63913928593945844600,Nifty 50,2015-06-29,11019.47,10476.55
TRI63913928593945844600,Nifty 50,2015-06-30,11085.87,10539.67
TRI63913928593945844600,Nifty 50,2015-07-01,11197.83,10646.12
TRI63913928593945844600,Nifty 50,2015-07-02,11191.5,10640.32
TRI63913928593945844600,Nifty 50,2015-07-03,11244.49,10690.69
TRI63913928593945844600,Nifty 50,2015-07-06,11294.6,10738.37
TRI63913928593945844600,Nifty 50,2015-07-07,11279.56,10724.07
TRI63913928593945844600,Nifty 50,2015-07-08,11084.34,10521.13
TRI63913928593945844600,Nifty 50,2015-07-09,11043.14,10482.25
TRI63913928593945844600,Nifty 50,2015-07-10,11086.29,10523.25
TRI63913928595164613300,Nifty 50,2015-07-13,11217.67,10647.96
TRI63913928595164613300,Nifty 50,2015-07-14,11210.85,10641.51
TRI63913928595164613300,Nifty 50,2015-07-15,11309.1,10735.07
TRI63913928595164613300,Nifty 50,2015-07-16,11422.48,10842.77
TRI63913928595164613300,Nifty 50,2015-07-17,11424.87,10845.03
TRI63913928595164613300,Nifty 50,2015-07-20,11419.13,10839.73
TRI63913928595164613300,Nifty 50,2015-07-21,11320.88,10746.47
TRI63913928595164613300,Nifty 50,2015-07-22,11459.27,10877.84
TRI63913928595164613300,Nifty 50,2015-07-23,11403.83,10825.34
TRI63913928595164613300,Nifty 50,2015-07-24,11313.22,10739.33
